file,attribute_label,single_instruction,single_answer,multi_instruction,multi_answer
rooster30.wav,rooster,"Using the provided options and the audio file you’ve listened to, which animal do you think is most likely the source of the sound, considering all the characteristics and qualities you can identify in the sound? (a) rooster (b) dog (c) hen (d) sheep",(a) rooster,"From the sound provided, what physical characteristic seems to be the most likely match for the animal making this sound? Consider its natural behaviors and appearance and choose one from the following options. (a) Tentacles (b) Wings (c) Webbed feet (d) Fins",(b) Wings
rooster21.wav,rooster,"Out of the animals listed below, can you identify the one that most closely matches the sound in the provided audio recording based on its auditory characteristics? (a) cat (b) frog (c) pig (d) rooster",(d) rooster,"Taking into account the animal’s likely biological traits and its ecological habits, which of the following locomotion methods best corresponds to how the animal in the audio typically moves in its natural habitat? (a) Walking (b) Climbing (c) Swimming (d) Slithering",(a) Walking
rooster4.wav,rooster,"Given the audio file you’ve listened to and the list of options provided, which animal do you think is the most likely match for the sound? (a) cat (b) dog (c) rooster (d) sheep",(c) rooster,"Considering the audio recording, which of these behaviors is most likely to match how the animal in the recording commonly acts? (a) Flying long distances (b) Wagging its tail (c) Chewing cud (d) Crowing",(d) Crowing
crow30.wav,crow,"From the options provided, which animal do you believe is the source of the sound in the recording? (a) pig (b) dog (c) crow (d) cow",(c) crow,"Based on the sound provided, and considering the ecological and biological traits of animals in this sound, which reproductive method listed below best matches how the animal in the audio gives birth or reproduces? (a) Viviparous (b) Oviparous (c) Asexual reproduction (d) Marsupial reproduction",(b) Oviparous
crow32.wav,crow,Identify the animal most likely responsible for the sound in this audio clip and choose the most likely one from the options. (a) cow (b) crow (c) sheep (d) rooster,(b) crow,"From the sound of the animal in the recording and taking into account its typical habitat and feeding behaviors, which of the following options most accurately represents its primary diet in terms of the types of food it usually consumes? (a) Carnivore (b) Herbivore (c) Insectivore (d) Omnivore",(d) Omnivore
crow15.wav,crow,"Based on the options, which animal do you think is associated with the sound you hear? (a) crow (b) hen (c) cat (d) frog",(a) crow,"Based on the audio recording and the natural requirements of the animal making the sound, which of the items listed below is most closely associated with providing appropriate care and support for its well-being? (a) Milking machine (b) Aquarium filter (c) Perch (d) Litter box",(c) Perch
crow4.wav,crow,"From the audio file, which animal from the provided list do you identify as the source of the sound? (a) hen (b) sheep (c) dog (d) crow",(d) crow,"Considering the audio and the types of sounds typically made by animals, which vocalization listed below best aligns with the animal in the recording? (a) Cawing (b) Mooing (c) Grunting (d) Meowing",(a) Cawing
crow31.wav,crow,Can you select the animal from the provided options that matches the sound? (a) dog (b) pig (c) crow (d) sheep,(c) crow,"Using the sound as a clue, which of these physical attributes would you associate most strongly with the animal making the sound, considering what you know about it? (a) Hooves (b) Wings (c) Webbed feet (d) Scales",(b) Wings
crow10.wav,crow,"Out of the provided options, which animal do you think is responsible for the sound captured in the provided audio recording? (a) crow (b) sheep (c) dog (d) cat",(a) crow,"From the provided recording, and reflecting on the typical reproduction strategies of animals producing similar sounds, which of the following best describes the method used by the animal in question to produce offspring? (a) Asexual reproduction (b) Marsupial reproduction (c) Viviparous (d) Oviparous",(d) Oviparous
crow13.wav,crow,"From the following list of animals, which one do you think is most likely to be the source of the sound captured in the provided audio file, based on the characteristics and tone of the sound you hear? (a) frog (b) crow (c) rooster (d) hen",(b) crow,"From the sound of the animal in the audio and reflecting on the usual items or tools required for animals in this group, which option best matches what is commonly needed to take care of this animal? (a) Milking machine (b) Mud bath area (c) Perch (d) Litter box",(c) Perch
crow29.wav,crow,"Using the provided options and the audio file you’ve listened to, which animal do you think is most likely the source of the sound, considering all the characteristics and qualities you can identify in the sound? (a) pig (b) hen (c) rooster (d) crow",(d) crow,"Based on the sound provided, which diet type from the list below is most likely to match the feeding habits of the animal in the sound? (a) Omnivore (b) Herbivore (c) Carnivore (d) Insectivore",(a) Omnivore
crow0.wav,crow,"Out of the animals listed below, can you identify the one that most closely matches the sound in the provided audio recording based on its auditory characteristics? (a) crow (b) frog (c) pig (d) sheep",(a) crow,"Given the sound provided and the biological characteristics associated with this type of animal in the sound, which locomotion mode listed below do you believe is the most fitting and accurate representation of how it navigates its environment? (a) Flying (b) Swimming (c) Hopping (d) Climbing",(a) Flying
crow35.wav,crow,"Given the audio file you’ve listened to and the list of options provided, which animal do you think is the most likely match for the sound? (a) hen (b) crow (c) dog (d) cat",(b) crow,"From the provided recording, and reflecting on the characteristics of the sound made by the animal shown in the recording, which of the listed vocalizations do you believe best resembles it? (a) Meowing (b) Cawing (c) Mooing (d) Barking",(b) Cawing
crow7.wav,crow,"From the options provided, which animal do you believe is the source of the sound in the recording? (a) cat (b) pig (c) crow (d) cow",(c) crow,"In the context of Linnaean taxonomy and the phylogenetic system used to determine evolutionary relationships, which animal on the list is the closest in taxonomic grouping to the animal identified in the audio sample? (a) red-billed blue magpie (b) jackdaw (c) common raven (d) starling",(c) common raven
crow11.wav,crow,Identify the animal most likely responsible for the sound in this audio clip and choose the most likely one from the options. (a) pig (b) cow (c) frog (d) crow,(d) crow,"When listening to the sound of the animal in the audio and considering what is commonly known about the behaviors of animals in this audio, which of the following actions best represents its natural or most typical way of acting? (a) Wagging its tail (b) Swimming in open water (c) Hiding in shells (d) Cawing loudly",(d) Cawing loudly
