file,attribute_label,single_instruction,single_answer,multi_instruction,multi_answer
dia175_utt4.wav,fear,Can you identify the speaker's emotion from this clip? (a) happy (b) angry (c) sad (d) fear,(d) fear,"What facial expression best represents the emotion in the clip? (a) A sharp, piercing gaze and compressed lips (b) Frozen facial expression with trembling lips and quickened breathing. (c) A heavy sigh with a frown and slumped posture (d) Averted gaze with a grimacing mouth",(b) Frozen facial expression with trembling lips and quickened breathing.
dia29_utt6.wav,fear,"From the available audio recording, can you analyze and identify the emotion being expressed by the speaker? (a) angry (b) happy (c) sad (d) fear",(d) fear,"Which sentence would people feeling the same emotion most likely to say? (a) I can’t stop smiling, everything feels so right. (b) I don’t know how to move on from this loss. (c) I can’t believe this is happening, I’m so furious! (d) I feel like I’m in danger, and I don’t know what to do.","(d) I feel like I’m in danger, and I don’t know what to do."
dia182_utt3.wav,fear,What emotion is the speaker expressing in the audio? (a) fear (b) angry (c) sad (d) disgust,(a) fear,"Based on the emotion identified in the audio, Which social interaction would be most appropriate as a response ? (a) Offer reassurance and remind them they are safe. (b) Listen attentively without interrupting to let them vent. (c) Suggest an activity to keep the positive energy flowing. (d) Provide emotional support and avoid dismissing their sadness.",(a) Offer reassurance and remind them they are safe.
dia117_utt5.wav,fear,What emotional tone or feeling is conveyed by the speaker in the given audio file based on their vocal cues? (a) sad (b) fear (c) disgust (d) angry,(b) fear,"Which facial expression best matches the emotion in the audio? (a) A sharp, piercing gaze and compressed lips (b) Retracted chin with one corner of the mouth twitching, as if intolerable. (c) Eyes crinkling with an open-mouthed laugh (d) Frozen facial expression with trembling lips and quickened breathing.",(d) Frozen facial expression with trembling lips and quickened breathing.
dia184_utt6.wav,fear,What is the emotional tone of the speaker in the audio? (a) happy (b) angry (c) fear (d) disgust,(c) fear,"What facial expression best represents the emotion in the clip? (a) Clenched teeth with side facial muscles showing tension. (b) Retracted chin with one corner of the mouth twitching, as if intolerable. (c) A warm, genuine smile with slightly tilted head (d) Tightly furrowed brow with trembling lips",(d) Tightly furrowed brow with trembling lips
dia231_utt9.wav,fear,"Using the provided audio clip as input, how would you interpret or classify the speaker's underlying emotions? (a) disgust (b) fear (c) happy (d) angry",(b) fear,What scenario best aligns with the speaker's emotion identified in this speech? (a) Reacting to a sudden loud noise in an empty house. (b) Hugging a loved one after a long separation. (c) Turning away from spoiled food. (d) Slamming a door after a disagreement.,(a) Reacting to a sudden loud noise in an empty house.
dia126_utt4.wav,fear,"Using the provided audio clip as input, how would you interpret or classify the speaker's underlying emotions? (a) happy (b) sad (c) fear (d) disgust",(c) fear,"Considering the emotion communicated in this speech, which of these scenarios aligns most closely with the speaker's emotional state? (a) Hearing a shocking and offensive statement. (b) Walking alone in a dark alley at night. (c) Watching a touching but sorrowful movie scene. (d) A person yelling after being cut off in traffic.",(b) Walking alone in a dark alley at night.
dia217_utt6.wav,fear,How does the speaker feel in the recording? (a) fear (b) happy (c) angry (d) disgust,(a) fear,"Based on the emotion conveyed by the speaker in the audio, which of the following social interactions would be the most suitable response? (a) Offer reassurance and remind them they are safe. (b) Smile and engage positively in the conversation. (c) Provide emotional support and avoid dismissing their sadness. (d) Give them space to cool off before engaging further.",(a) Offer reassurance and remind them they are safe.
dia227_utt0.wav,fear,What emotion is the speaker expressing in the audio? (a) happy (b) disgust (c) sad (d) fear,(d) fear,What scenario best aligns with the speaker's emotion identified in this speech? (a) Walking alone in a dark alley at night. (b) Watching a touching but sorrowful movie scene. (c) A heated argument between colleagues. (d) Rejecting a tasteless meal with a grimace.,(a) Walking alone in a dark alley at night.
dia71_utt13.wav,fear,"Using the provided audio clip as input, how would you interpret or classify the speaker's underlying emotions? (a) disgust (b) fear (c) sad (d) angry",(b) fear,Which sentence best matches the emotional state of others with the same emotion expressed in the audio? (a) I’ve had enough of this nonsense. (b) I can’t shake the feeling that something bad is coming. (c) It’s hard to imagine things ever getting better. (d) I can’t even look at this without feeling uncomfortable.,(b) I can’t shake the feeling that something bad is coming.
dia17_utt16.wav,fear,"Using the provided audio clip as input, how would you interpret or classify the speaker's underlying emotions? (a) sad (b) happy (c) disgust (d) fear",(d) fear,"Which sentence best reflects the same emotion identified in the audio? (a) I feel so empty, like nothing matters anymore. (b) I’m really scared about what might happen next. (c) I can’t even look at this without feeling uncomfortable. (d) I feel so grateful and full of joy right now.",(b) I’m really scared about what might happen next.
dia4_utt5.wav,fear,"Using the provided audio clip as input, how would you interpret or classify the speaker's underlying emotions? (a) fear (b) sad (c) angry (d) happy",(a) fear,"From the listed facial expressions, which do you think is the most accurate representation of the emotion heard in the audio? (a) A drooping gaze with a slack jaw (b) Clenched teeth with side facial muscles showing tension. (c) Averted gaze with a grimacing mouth (d) Frozen facial expression with trembling lips and quickened breathing.",(d) Frozen facial expression with trembling lips and quickened breathing.
dia178_utt6.wav,fear,What emotional tone or feeling is conveyed by the speaker in the given audio file based on their vocal cues? (a) disgust (b) happy (c) fear (d) angry,(c) fear,"Which sentence most accurately reflects how people feeling the same emotion as the speaker might express themselves? (a) I can’t believe this is happening, I’m so furious! (b) It’s hard to imagine things ever getting better. (c) I feel like I’m in danger, and I don’t know what to do. (d) That’s just revolting, I can’t believe it.","(c) I feel like I’m in danger, and I don’t know what to do."
dia153_utt11.wav,fear,"Using the provided audio clip as input, how would you interpret or classify the speaker's underlying emotions? (a) angry (b) fear (c) happy (d) disgust",(b) fear,"Based on the emotion expressed in the audio, which facial expression would be the most likely one? (a) Tightly furrowed brow with trembling lips (b) A wrinkled nose and raised upper lip (c) A sharp, piercing gaze and compressed lips (d) A heavy sigh with a frown and slumped posture",(a) Tightly furrowed brow with trembling lips
dia128_utt3.wav,fear,"Using the provided audio clip as input, how would you interpret or classify the speaker's underlying emotions? (a) fear (b) disgust (c) happy (d) sad",(a) fear,"Which sentence would people feeling the same emotion most likely to say? (a) This is terrifying, I can’t stop thinking about it. (b) I’m so excited, I just can’t contain my happiness! (c) Stop making excuses; this is entirely your fault! (d) That’s just revolting, I can’t believe it.","(a) This is terrifying, I can’t stop thinking about it."
dia113_utt4.wav,fear,What emotional tone or feeling is conveyed by the speaker in the given audio file based on their vocal cues? (a) fear (b) disgust (c) angry (d) happy,(a) fear,"Considering the emotion communicated in this speech, which of these scenarios aligns most closely with the speaker's emotional state? (a) Winning a long-anticipated award or prize. (b) Seeing an unpleasant image online. (c) Slamming a door after a disagreement. (d) Facing an aggressive dog on the street.",(d) Facing an aggressive dog on the street.
